,Serangoon,Tuas,CBD,Buona,Paya Lebar,CCK,Jurong,Tampines,Town,Punggol,Woodlands,Tiong Bahru,Bishan,Toa Payoh,Bishan->Serangoon,Serangoon->Bishan,Bishan->Woodlands,Woodlands->Bishan,Bishan->Toa Payoh,Toa Payoh->Bishan,Bishan->Buona,Buona->Bishan,Woodlands->CCK,CCK->Woodlands,CCK->Jurong,Jurong->CCK,Jurong->Tuas,Tuas->Jurong,Jurong->Buona,Buona->Jurong,Tiong Bahru->Serangoon,Serangoon->Tiong Bahru,Serangoon->Punggol,Punggol->Serangoon,Toa Payoh->Town,Town->Toa Payoh,Town->CBD,CBD->Town,Serangoon->Paya Lebar,Paya Lebar->Serangoon,CBD->Paya Lebar,Paya Lebar->CBD,Paya Lebar->Tampines,Tampines->Paya Lebar,Buona->Tiong Bahru,Tiong Bahru->Buona
2020-01-02 11:15:00,319,231,3206,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2020-01-02 11:20:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 11:25:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 11:30:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 11:35:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 11:40:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 11:45:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 11:50:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 11:55:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:00:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:05:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:10:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:15:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:20:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:25:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:30:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:35:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:40:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:45:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:50:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:55:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 13:00:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 13:05:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 13:10:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 13:15:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 13:20:00,319,231,3208,1351,322,224,943,471,1256,345,349,740,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 13:25:00,296,195,3208,1332,282,172,912,428,1248,272,277,719,184,54,0,0,7,50,0,0,5,7,22,40,12,10,2,36,19,10,9,3,6,73,0,7,1,0,5,34,0,1,5,43,2,12
2020-01-02 13:30:00,322,184,3209,1341,274,154,905,417,1247,248,254,714,164,55,0,0,20,66,0,0,12,10,29,53,17,11,4,47,23,10,13,3,12,97,1,1,0,0,7,12,0,1,6,54,0,3
2020-01-02 13:35:00,387,184,3209,1358,322,185,927,420,1248,252,292,713,167,51,0,0,29,67,0,0,14,10,8,14,5,1,4,47,4,5,14,4,13,26,0,0,0,0,3,0,1,0,3,13,0,0
2020-01-02 13:40:00,343,157,3208,1329,284,134,931,378,1241,196,228,697,201,36,0,0,39,124,0,0,22,27,21,42,18,11,9,40,19,20,25,10,18,64,0,6,1,1,14,47,1,1,6,45,1,5
2020-01-02 13:45:00,353,148,3209,1322,273,108,913,361,1239,178,194,693,248,35,0,0,64,105,0,0,30,29,31,60,26,22,12,40,37,23,21,8,18,87,2,3,0,0,10,22,0,2,9,62,0,3
2020-01-02 13:50:00,417,145,3209,1342,312,131,927,360,1240,186,231,692,236,42,0,0,70,101,0,0,33,30,16,25,10,21,12,43,27,13,18,11,20,28,0,0,1,0,6,8,1,3,9,24,0,0
2020-01-02 13:55:00,373,130,3208,1329,282,104,925,340,1236,141,187,683,236,32,0,0,86,145,0,0,47,45,32,40,17,26,12,36,33,22,25,18,23,55,4,1,3,1,26,47,3,5,9,30,1,2
2020-01-02 14:00:00,371,124,3211,1323,275,83,899,331,1238,129,154,685,290,36,0,0,103,122,0,0,56,42,42,54,31,28,16,36,47,23,18,19,20,77,1,3,0,1,18,31,3,4,12,38,5,1
2020-01-02 14:05:00,425,118,3211,1341,290,109,905,329,1239,125,196,688,275,40,0,0,98,106,0,0,64,43,24,31,22,23,24,39,33,15,14,23,27,39,5,0,1,2,13,18,2,2,18,20,1,2
2020-01-02 14:10:00,406,122,3210,1350,283,113,919,332,1244,128,205,691,256,41,0,0,109,112,0,0,68,53,21,25,15,26,23,20,19,18,13,24,42,21,3,2,0,2,21,20,2,1,25,11,3,1
2020-01-02 14:15:00,393,129,3208,1352,287,115,914,341,1249,142,214,701,281,46,0,0,115,83,0,0,66,52,23,24,17,25,23,11,21,18,6,21,40,10,1,0,0,2,21,19,2,0,20,6,2,0
2020-01-02 14:20:00,390,136,3206,1354,292,132,910,355,1252,165,231,710,277,59,0,0,111,61,0,0,56,50,23,16,12,17,22,6,26,19,2,18,30,5,1,0,0,2,22,10,1,1,16,2,2,0
2020-01-02 14:25:00,377,142,3205,1362,297,144,910,360,1255,179,255,717,252,63,0,0,109,51,0,0,44,50,20,12,7,12,25,3,20,24,1,17,32,3,3,0,0,0,15,6,1,1,24,1,1,0
2020-01-02 14:30:00,370,151,3206,1367,295,155,908,370,1258,194,277,722,239,65,0,0,92,38,0,0,39,44,17,12,5,7,26,1,12,27,1,15,36,1,3,0,0,0,12,5,1,0,26,1,2,0
2020-01-02 14:35:00,362,158,3205,1367,294,163,915,384,1260,211,301,729,233,69,0,0,69,23,0,0,33,37,21,11,2,3,25,0,10,23,0,13,29,0,3,0,1,1,15,3,0,0,24,0,3,0
2020-01-02 14:40:00,351,167,3206,1360,298,171,917,396,1263,230,317,736,223,76,0,0,54,12,0,0,32,32,24,8,0,4,24,0,6,23,0,10,20,0,3,0,1,0,13,1,0,0,22,0,0,0
2020-01-02 14:45:00,353,177,3207,1359,300,183,914,408,1266,240,338,740,206,73,0,0,35,7,0,0,28,24,21,4,0,5,24,0,3,23,0,6,18,0,4,0,0,0,11,0,0,0,21,0,2,0
2020-01-02 14:50:00,346,183,3207,1359,302,198,921,418,1270,250,349,744,198,74,0,0,26,2,0,0,20,20,14,1,0,3,23,0,1,17,0,5,13,0,1,0,0,0,15,0,0,0,20,0,0,0
2020-01-02 14:55:00,342,191,3207,1362,310,209,923,429,1270,258,350,747,186,78,0,0,20,1,0,0,13,13,13,0,0,1,23,0,0,13,0,2,12,0,1,0,1,0,9,0,0,0,16,0,0,0
2020-01-02 15:00:00,340,201,3208,1361,310,215,922,438,1270,263,353,748,181,79,0,0,12,0,0,0,8,7,13,0,0,0,21,0,0,12,0,1,15,0,1,0,1,0,4,0,0,0,16,0,0,0
2020-01-02 15:05:00,338,206,3209,1360,306,222,922,445,1270,270,355,748,174,79,0,0,7,0,0,0,3,5,9,1,0,0,22,0,0,12,0,1,12,0,0,0,1,0,6,0,0,0,17,0,0,0
2020-01-02 15:10:00,333,214,3210,1357,308,227,923,454,1270,278,356,749,173,81,0,0,3,0,0,0,2,1,7,1,0,0,19,0,0,10,0,0,7,0,0,0,0,0,5,0,0,0,12,0,0,0
2020-01-02 15:15:00,334,222,3210,1358,309,231,924,462,1270,282,356,749,169,81,0,0,1,0,0,0,1,1,6,0,0,0,16,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0
2020-01-02 15:20:00,331,228,3210,1358,305,234,925,466,1270,285,354,749,168,82,0,0,1,0,0,0,0,0,5,0,0,0,13,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,8,0,0,0
2020-01-02 15:25:00,331,233,3210,1357,307,237,922,470,1270,288,355,749,167,81,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,4,0,0,0
2020-01-02 15:30:00,331,238,3210,1357,306,239,923,474,1271,290,355,749,166,81,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2020-01-02 15:35:00,330,241,3210,1357,307,239,924,474,1270,291,355,749,166,81,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-01-02 15:40:00,330,244,3211,1357,307,239,924,475,1270,291,355,749,166,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 15:45:00,330,244,3211,1357,307,239,924,475,1270,292,355,749,166,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 15:50:00,330,244,3211,1357,307,239,924,475,1270,292,355,749,166,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 15:55:00,330,244,3211,1356,307,239,924,475,1270,292,355,749,166,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 16:00:00,330,244,3190,1348,305,239,921,472,1265,292,354,742,166,81,0,0,0,0,0,0,0,6,1,0,0,1,1,0,1,3,3,0,0,0,0,4,1,12,0,2,9,0,0,3,0,4
2020-01-02 16:05:00,327,242,3130,1334,303,239,905,467,1248,292,353,734,170,85,0,0,0,1,0,0,1,15,1,0,0,6,2,2,11,11,9,0,0,0,0,23,6,35,0,1,35,0,1,8,1,2
2020-01-02 16:10:00,326,238,3079,1306,314,241,894,463,1260,290,352,723,171,107,0,0,1,2,0,0,2,32,0,0,0,9,2,6,20,21,17,0,0,2,0,22,1,28,0,1,55,0,1,9,1,4
2020-01-02 16:15:00,325,239,3052,1307,337,245,893,463,1264,290,352,719,184,117,0,0,2,2,0,0,3,35,0,1,0,8,2,6,14,22,21,0,0,2,0,22,2,15,0,8,42,0,0,5,0,1
2020-01-02 16:20:00,338,240,3051,1310,353,247,903,463,1255,290,352,719,199,122,0,0,6,2,0,0,6,33,0,3,0,8,1,4,5,12,18,0,0,0,0,24,0,1,0,11,15,0,6,1,2,0
2020-01-02 16:25:00,353,240,3049,1306,344,250,906,463,1236,290,353,721,217,128,0,0,12,1,0,0,7,29,0,3,0,12,2,0,2,5,12,1,3,0,0,20,0,0,0,17,4,0,12,0,2,0
2020-01-02 16:30:00,379,241,3048,1301,330,252,899,469,1226,290,356,723,234,127,0,0,18,0,0,0,12,16,0,3,0,14,3,0,3,4,4,3,5,0,0,10,0,0,4,12,3,0,10,0,1,0
2020-01-02 16:35:00,383,241,3047,1299,330,259,896,475,1221,293,358,724,235,119,0,0,28,0,0,0,17,15,0,3,0,10,4,0,2,3,0,8,10,0,0,5,0,0,3,4,2,0,6,0,0,0
2020-01-02 16:40:00,374,242,3047,1301,329,261,895,479,1219,295,363,724,228,111,0,0,37,0,0,0,20,14,1,5,0,6,3,0,1,2,0,11,15,0,1,2,0,0,6,1,1,0,6,0,0,0
2020-01-02 16:45:00,372,244,3047,1300,334,263,893,481,1219,303,368,725,216,106,0,0,43,0,0,0,25,11,3,6,0,4,2,0,1,2,0,12,11,0,0,1,0,0,2,0,0,0,6,0,0,0
2020-01-02 16:50:00,372,245,3047,1304,333,265,894,485,1219,310,377,727,207,101,0,0,45,0,0,0,23,9,4,3,0,2,1,0,0,2,0,10,8,0,1,0,0,0,1,0,0,0,5,0,0,0
2020-01-02 16:55:00,372,245,3043,1306,333,269,894,487,1219,314,388,731,201,98,0,0,38,0,0,0,20,7,4,1,0,0,2,0,0,4,1,5,6,0,0,1,0,1,3,0,3,0,4,0,0,0
2020-01-02 17:00:00,366,245,2971,1285,331,270,879,485,1200,318,397,722,198,98,0,0,29,1,0,0,17,18,6,1,0,4,1,1,12,17,8,3,4,0,0,17,3,46,2,3,29,0,3,5,0,5
2020-01-02 17:05:00,357,240,2768,1198,324,272,835,461,1158,316,401,680,197,115,0,0,20,1,0,0,10,75,12,1,0,13,6,6,45,51,36,3,5,4,0,72,16,128,7,8,104,0,6,30,3,16
2020-01-02 17:10:00,351,232,2576,1138,345,280,796,444,1177,312,402,633,213,178,0,0,14,4,0,0,8,116,14,0,0,23,10,15,67,82,70,3,3,10,0,87,22,116,4,16,170,0,5,44,4,16
2020-01-02 17:15:00,363,229,2488,1132,432,296,806,441,1171,315,402,615,247,226,0,0,16,5,0,0,10,143,9,1,0,25,13,17,48,72,86,4,1,6,0,112,10,55,2,11,147,1,9,26,3,5
2020-01-02 17:20:00,378,233,2452,1127,489,311,830,438,1125,315,405,615,308,277,0,0,23,4,0,0,14,156,4,5,1,29,11,13,19,47,82,4,3,0,0,98,3,8,2,43,93,1,21,11,1,1
2020-01-02 17:25:00,449,238,2435,1109,476,316,833,446,1056,316,407,615,406,292,0,0,42,4,0,0,27,119,3,12,2,43,10,4,9,29,55,3,8,0,0,76,1,2,2,55,57,1,34,4,2,2
2020-01-02 17:30:00,533,241,2426,1095,456,328,825,459,1018,318,413,616,462,285,0,0,71,1,0,0,45,93,3,14,2,47,14,1,7,14,21,9,19,0,0,40,0,0,7,42,29,1,43,0,1,1
2020-01-02 17:35:00,560,244,2422,1093,432,344,811,480,997,324,426,618,478,254,0,0,109,0,0,0,61,73,2,17,1,37,18,0,6,8,4,18,44,0,1,21,0,0,9,27,15,0,45,0,1,0
2020-01-02 17:40:00,552,248,2419,1091,415,352,803,502,988,337,440,620,468,223,0,0,139,0,0,0,85,53,4,26,0,26,14,0,6,8,1,29,46,0,3,10,0,1,24,11,7,0,48,0,1,0
2020-01-02 17:45:00,533,255,2418,1098,428,357,798,525,986,368,468,622,435,202,0,0,156,0,0,0,104,36,8,26,0,15,10,0,4,9,0,33,39,0,2,6,0,0,15,4,3,0,37,0,0,0
2020-01-02 17:50:00,523,262,2417,1111,429,359,800,550,986,383,509,628,405,185,0,0,161,0,0,0,103,20,11,23,0,4,5,0,2,13,0,30,36,0,1,2,0,1,12,0,1,0,28,0,0,0
2020-01-02 17:55:00,519,262,2408,1116,429,365,799,561,983,406,557,634,361,177,0,0,141,0,0,0,102,15,13,15,0,1,8,0,2,22,2,22,18,1,1,4,1,5,13,1,4,0,28,1,1,2
2020-01-02 18:00:00,506,262,2256,1101,425,370,768,564,937,415,597,625,343,177,0,0,114,2,0,0,79,30,18,4,0,7,9,3,31,38,19,11,16,4,0,45,7,102,9,4,55,0,25,14,3,5
2020-01-02 18:05:00,482,246,1812,922,405,378,665,534,869,413,620,539,336,223,0,0,84,6,0,0,55,135,26,1,0,30,15,21,114,123,82,8,17,11,0,143,27,270,14,20,232,0,27,55,9,31
2020-01-02 18:10:00,484,234,1344,779,441,394,549,503,831,416,640,448,342,346,0,0,57,10,0,0,44,240,29,1,0,52,32,36,177,209,157,6,14,15,2,202,34,355,8,31,393,1,24,86,6,28
2020-01-02 18:15:00,501,230,1065,763,591,430,559,484,635,416,651,386,412,424,0,0,44,12,0,0,34,301,25,3,1,54,41,41,145,190,203,5,13,14,1,266,24,484,7,43,374,2,22,77,5,22
2020-01-02 18:20:00,556,233,921,741,544,462,602,478,629,422,658,365,502,452,0,0,57,12,0,0,43,356,17,12,1,63,56,28,78,144,206,5,14,8,1,247,7,445,6,91,433,2,43,49,4,7
2020-01-02 18:25:00,705,252,855,690,561,485,606,488,726,427,664,361,661,484,0,0,84,9,0,0,63,319,10,23,1,94,58,14,38,105,150,9,26,2,0,204,5,251,4,75,418,1,46,18,5,3
2020-01-02 18:30:00,826,265,833,646,641,511,588,516,798,435,681,365,752,504,0,0,120,5,0,0,91,285,7,28,3,103,74,6,28,61,76,27,56,1,0,219,0,24,17,60,299,0,39,5,4,1
2020-01-02 18:35:00,883,288,820,616,723,552,566,530,627,453,701,370,754,531,0,0,162,3,0,0,126,305,7,35,2,84,72,1,25,32,28,39,87,0,3,256,1,1,35,87,134,1,50,4,6,0
2020-01-02 18:40:00,902,310,815,612,719,571,540,554,522,491,737,377,822,542,0,0,208,1,0,0,157,260,10,50,0,62,70,0,15,24,8,45,110,0,2,222,0,1,27,86,42,1,79,1,5,0
2020-01-02 18:45:00,905,339,813,617,652,586,523,580,471,540,785,388,863,578,0,0,248,0,0,0,189,202,14,57,0,41,50,0,8,25,1,57,115,0,3,119,0,1,36,53,18,0,121,0,2,0
2020-01-02 18:50:00,899,360,811,629,629,594,522,633,452,601,850,409,889,567,0,0,289,0,0,0,209,139,19,49,0,26,34,0,2,30,0,50,110,0,1,23,0,0,25,32,4,0,111,0,2,0
2020-01-02 18:55:00,900,379,806,641,604,609,524,700,439,655,914,424,882,474,0,0,329,0,0,0,210,84,27,32,0,16,17,1,0,42,0,47,100,0,2,13,1,3,25,15,4,0,80,1,0,0
2020-01-02 19:00:00,896,386,760,637,602,620,519,737,419,709,988,421,791,425,0,0,321,2,0,0,222,74,35,19,0,16,14,3,8,58,5,43,80,2,3,21,4,29,31,10,20,0,56,7,2,5
2020-01-02 19:05:00,874,387,582,596,604,638,485,758,373,750,1045,403,732,415,0,0,303,5,0,0,203,77,45,14,0,21,21,7,42,96,37,30,59,5,1,63,15,110,31,12,90,0,39,22,4,6
2020-01-02 19:10:00,874,386,410,548,632,665,459,759,384,783,1030,379,662,456,0,0,332,6,0,0,176,113,59,6,0,24,34,10,67,130,63,22,45,6,1,76,24,108,21,9,151,0,38,34,4,14
2020-01-02 19:15:00,865,390,303,543,701,701,478,768,383,805,1066,376,654,488,0,0,314,7,0,0,149,136,46,3,0,20,44,10,54,131,77,14,37,4,1,101,9,71,20,16,139,0,42,29,2,3
2020-01-02 19:20:00,875,401,232,545,754,739,503,779,343,826,1164,371,671,534,0,0,229,5,0,0,107,157,27,8,1,27,50,7,31,117,78,12,18,2,3,104,8,39,19,38,101,0,50,18,3,4
2020-01-02 19:25:00,937,417,195,530,763,752,520,800,296,841,1206,377,736,566,0,0,176,2,0,0,77,144,53,12,3,39,57,3,17,104,47,10,17,1,0,88,1,19,5,55,67,0,52,10,4,1
2020-01-02 19:30:00,1000,433,179,504,736,781,530,826,255,844,1237,384,789,573,0,0,150,1,0,0,67,122,72,10,2,38,69,1,8,90,22,10,37,0,0,60,0,5,16,51,38,0,55,3,2,0
2020-01-02 19:35:00,1033,451,172,487,722,830,547,852,221,858,1258,388,817,556,0,0,146,0,0,0,74,103,57,13,1,33,71,0,2,67,8,14,52,0,1,39,0,0,19,32,19,0,56,0,1,0
2020-01-02 19:40:00,1032,474,169,477,705,871,552,881,200,881,1266,390,822,528,0,0,165,0,0,0,84,75,47,19,1,27,70,0,2,47,2,21,60,0,2,22,0,0,23,24,10,0,51,0,0,0
2020-01-02 19:45:00,1033,502,168,468,707,899,554,908,192,910,1319,393,798,499,0,0,158,0,0,0,102,54,31,21,0,18,62,0,1,35,1,27,58,0,0,10,0,0,16,11,4,0,41,0,0,0
2020-01-02 19:50:00,1019,522,167,473,701,925,552,932,186,941,1344,397,779,480,0,0,162,0,0,0,107,34,25,20,0,9,61,0,0,26,0,27,44,0,0,5,1,0,17,5,2,0,37,0,0,0
2020-01-02 19:55:00,1005,544,167,485,705,930,552,949,181,968,1380,403,740,468,0,0,159,0,0,0,104,20,27,18,0,4,52,0,1,24,0,24,34,0,1,5,0,1,14,3,1,0,31,0,0,0
2020-01-02 20:00:00,1001,564,156,492,707,946,549,969,177,985,1421,403,708,466,0,0,127,0,0,0,95,14,24,13,0,2,42,0,4,31,7,17,30,0,1,2,4,5,7,2,6,1,21,0,0,1
2020-01-02 20:05:00,998,581,115,490,702,956,539,978,170,1001,1457,403,688,459,0,0,97,1,0,0,72,16,31,5,0,3,31,2,16,43,15,8,23,1,3,11,2,24,6,3,27,1,19,2,0,1
2020-01-02 20:10:00,997,592,77,482,705,971,545,986,176,1014,1477,395,672,467,0,0,71,2,0,0,53,20,36,1,0,4,22,4,19,52,21,5,14,1,0,16,5,23,7,0,39,0,18,4,1,6
2020-01-02 20:15:00,989,601,50,496,727,990,556,994,174,1023,1494,391,670,477,0,0,42,2,0,0,35,26,35,0,0,5,17,5,12,48,27,2,7,1,0,22,3,17,7,2,33,0,15,3,0,2
2020-01-02 20:20:00,995,608,33,487,736,1009,572,1003,168,1027,1490,387,673,488,0,0,32,2,0,0,19,32,34,1,1,5,16,4,10,48,24,1,5,1,0,21,2,10,5,10,25,0,14,1,0,1
2020-01-02 20:25:00,1009,612,24,470,740,1025,578,1008,157,1030,1494,384,688,494,0,0,22,1,0,0,16,33,29,3,2,6,23,2,6,48,18,1,4,0,0,21,0,3,4,9,18,0,16,1,0,1
2020-01-02 20:30:00,1018,616,16,462,735,1042,589,1016,146,1032,1499,384,702,498,0,0,18,0,0,0,15,32,17,5,1,8,31,2,3,32,12,3,3,0,0,14,0,5,4,7,11,0,20,1,0,1
2020-01-02 20:35:00,1024,623,12,456,735,1054,594,1024,142,1034,1499,384,709,494,0,0,26,0,0,0,14,32,11,5,1,8,38,1,1,18,6,4,8,0,0,9,0,2,2,7,5,0,18,0,0,0
2020-01-02 20:40:00,1032,634,10,451,730,1064,589,1036,138,1035,1504,383,712,486,0,0,32,0,0,0,16,26,7,2,1,5,38,1,4,13,3,6,13,0,1,6,0,0,2,3,4,0,13,0,0,0
2020-01-02 20:45:00,1028,647,9,449,726,1072,590,1042,133,1042,1510,383,709,483,0,0,37,0,0,0,20,19,3,1,0,2,31,0,5,8,1,7,15,0,0,6,0,0,3,2,3,0,13,0,1,0
2020-01-02 20:50:00,1026,661,9,453,729,1073,591,1049,132,1048,1514,387,700,480,0,0,40,0,0,0,25,12,3,3,0,3,20,0,1,6,1,4,14,0,1,1,0,0,5,0,1,0,8,0,0,0
2020-01-02 20:55:00,1022,672,9,452,733,1075,590,1055,132,1057,1525,388,695,477,0,0,36,0,0,0,25,7,3,2,0,2,11,0,1,8,1,4,9,0,0,1,0,0,4,0,0,0,4,0,0,0
2020-01-02 21:00:00,1023,678,9,452,733,1079,591,1057,132,1062,1533,390,692,473,0,0,29,0,0,0,23,5,5,0,0,1,7,0,1,8,0,2,5,0,0,0,0,0,4,2,0,0,4,0,0,0
2020-01-02 21:05:00,1025,681,9,455,733,1079,594,1059,132,1066,1539,391,685,471,0,0,22,0,0,0,19,4,8,1,0,1,5,0,0,8,0,1,3,0,0,0,0,0,3,0,0,0,6,0,0,0
2020-01-02 21:10:00,1024,683,9,459,733,1083,596,1061,132,1067,1542,391,678,472,0,0,15,0,0,0,12,4,10,2,0,0,5,0,0,9,0,1,3,0,0,0,0,0,2,0,0,0,7,0,0,0
2020-01-02 21:15:00,1021,685,9,456,733,1087,597,1065,132,1069,1545,392,678,471,0,0,8,0,0,0,10,2,11,1,0,0,6,0,0,12,0,0,3,0,1,0,0,0,1,0,0,0,5,0,0,0
2020-01-02 21:20:00,1021,686,9,455,732,1093,601,1068,133,1070,1547,392,677,471,0,0,6,0,0,0,7,1,7,0,0,0,6,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0
2020-01-02 21:25:00,1021,688,9,454,731,1098,606,1070,133,1072,1549,392,677,471,0,0,3,0,0,0,4,0,3,0,0,0,6,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0
2020-01-02 21:30:00,1021,691,9,453,731,1100,607,1072,133,1073,1550,392,676,471,0,0,1,0,0,0,2,0,2,0,0,0,6,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
2020-01-02 21:35:00,1021,692,9,453,730,1101,609,1073,133,1073,1549,392,675,471,0,0,1,0,0,0,0,0,2,0,0,0,7,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0
