,Town,Woodlands,Paya Lebar,Jurong,Tiong Bahru,Toa Payoh,Buona,CCK,Tampines,Tuas,Punggol,Serangoon,CBD,Bishan,Bishan->Serangoon,Serangoon->Bishan,Bishan->Woodlands,Woodlands->Bishan,Bishan->Toa Payoh,Toa Payoh->Bishan,Bishan->Buona,Buona->Bishan,Woodlands->CCK,CCK->Woodlands,CCK->Jurong,Jurong->CCK,Jurong->Tuas,Tuas->Jurong,Jurong->Buona,Buona->Jurong,Tiong Bahru->Serangoon,Serangoon->Tiong Bahru,Serangoon->Punggol,Punggol->Serangoon,Toa Payoh->Town,Town->Toa Payoh,Town->CBD,CBD->Town,Serangoon->Paya Lebar,Paya Lebar->Serangoon,CBD->Paya Lebar,Paya Lebar->CBD,Paya Lebar->Tampines,Tampines->Paya Lebar,Buona->Tiong Bahru,Tiong Bahru->Buona
2020-01-01 05:05:00,136,1546,737,608,393,475,455,1104,1079,705,1072,1009,8,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 05:10:00,136,1546,737,608,393,475,455,1104,1079,705,1072,1009,8,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 05:15:00,136,1546,737,608,393,475,455,1104,1079,705,1072,1009,8,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 05:20:00,136,1546,737,608,393,475,455,1104,1079,705,1072,1009,8,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 05:25:00,136,1546,737,608,393,475,455,1104,1079,705,1072,1009,8,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 05:30:00,136,1546,737,608,393,475,455,1104,1079,705,1072,1009,8,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 05:35:00,136,1546,737,608,393,475,455,1104,1079,705,1072,1009,8,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 05:40:00,136,1546,737,608,393,475,455,1104,1075,701,1072,1009,8,673,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2020-01-01 05:45:00,136,1546,737,608,393,475,455,1104,1075,701,1072,1009,8,673,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2020-01-01 05:50:00,136,1546,741,608,393,475,455,1104,1075,696,1068,1009,8,673,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 05:55:00,135,1546,736,612,393,475,455,1104,1071,690,1068,1009,8,673,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,1,0,0,0,5,0,0,0,4,0,0
2020-01-01 06:00:00,135,1546,735,609,393,476,455,1099,1064,689,1068,1018,8,673,0,0,0,0,0,0,0,0,0,5,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0
2020-01-01 06:05:00,135,1546,738,613,393,473,455,1099,1064,676,1065,1012,8,683,0,0,0,0,0,0,0,0,0,5,0,0,0,20,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,7,0,0
2020-01-01 06:10:00,135,1551,740,614,393,473,458,1088,1060,665,1053,1010,8,681,0,0,0,0,0,0,5,0,0,11,0,0,0,25,6,0,0,0,0,15,0,0,0,0,0,5,0,0,0,4,0,0
2020-01-01 06:15:00,135,1541,731,605,392,473,453,1077,1037,665,1053,1016,7,679,0,0,0,10,0,0,9,6,0,22,0,0,0,24,15,0,1,0,0,12,0,0,0,1,0,9,0,0,0,27,0,0
2020-01-01 06:20:00,136,1545,733,615,392,472,457,1077,1037,652,1048,1029,6,685,0,0,0,11,0,0,12,7,6,11,0,0,0,24,13,0,1,0,0,5,0,0,0,1,0,2,0,0,0,23,0,0
2020-01-01 06:25:00,135,1530,751,611,389,468,458,1055,1030,645,1028,1008,5,706,0,0,0,28,0,0,18,13,15,22,0,0,0,20,18,3,2,0,0,25,0,2,0,1,0,5,0,0,0,7,0,2
2020-01-01 06:30:00,127,1501,730,597,379,470,459,1044,1006,644,1020,1011,5,690,0,0,15,57,0,0,21,22,9,35,4,0,0,21,29,3,9,0,0,28,0,5,4,0,0,21,0,0,0,31,0,3
2020-01-01 06:35:00,125,1515,727,608,373,467,473,1044,1001,624,1017,1043,8,712,0,0,19,51,0,0,25,20,4,15,11,0,0,28,19,4,14,0,0,11,0,2,0,1,0,10,0,0,0,29,0,0
2020-01-01 06:40:00,125,1484,742,599,368,460,464,1019,1000,617,989,1038,6,732,0,0,24,86,0,0,31,36,12,17,17,7,0,28,18,13,16,0,0,31,0,1,0,0,0,9,2,0,0,6,0,3
2020-01-01 06:45:00,117,1447,712,591,356,453,460,998,967,617,972,1019,5,735,0,0,53,108,0,0,37,45,8,29,21,8,0,27,32,12,26,6,0,45,0,6,2,0,13,35,3,0,0,34,0,1
2020-01-01 06:50:00,115,1459,712,616,353,450,466,1000,964,595,969,1090,6,752,0,0,53,88,0,0,37,43,9,16,22,2,9,29,23,12,22,7,0,20,0,2,0,0,5,16,2,0,0,36,0,0
2020-01-01 06:55:00,115,1409,732,597,352,440,458,966,958,593,926,1091,5,761,0,0,61,124,0,0,39,59,37,25,23,16,14,24,24,24,16,7,21,46,0,0,0,0,6,8,2,0,11,9,0,1
2020-01-01 07:00:00,109,1374,694,589,334,431,440,958,937,593,914,1046,4,773,0,0,94,123,0,0,52,59,35,36,17,21,16,24,40,24,27,12,37,55,1,6,0,0,26,40,2,2,17,27,6,5
2020-01-01 07:05:00,109,1405,703,612,338,440,458,988,947,585,929,1118,3,779,0,0,89,93,0,0,52,53,19,16,15,8,23,19,28,18,23,11,25,18,0,0,1,1,17,16,1,2,14,22,1,1
2020-01-01 07:10:00,109,1372,716,585,336,441,447,960,948,590,923,1079,6,784,0,0,94,119,0,0,50,65,38,27,27,19,29,17,23,28,23,12,44,28,2,1,0,0,15,9,0,0,25,6,2,1
2020-01-01 07:15:00,106,1356,692,575,333,438,435,961,944,592,915,1029,4,791,0,0,130,100,0,0,54,59,36,31,23,24,35,17,29,31,25,18,56,39,3,3,2,1,30,25,1,2,30,17,5,3
2020-01-01 07:20:00,107,1405,705,603,342,443,455,990,961,591,945,1077,6,773,0,0,123,71,0,0,37,49,17,10,17,11,37,17,17,22,13,16,33,22,3,3,0,0,26,10,1,2,25,12,3,0
2020-01-01 07:25:00,109,1380,722,584,350,451,450,981,970,602,959,1082,7,732,0,0,114,81,0,0,36,47,44,22,18,22,37,17,11,31,6,17,49,12,1,1,0,0,13,10,1,0,24,4,3,0
2020-01-01 07:30:00,106,1380,700,583,352,448,435,983,974,608,962,1034,5,752,0,0,114,57,0,0,35,35,49,26,9,25,40,19,12,35,4,20,62,16,3,1,3,1,46,16,2,2,29,12,3,2
2020-01-01 07:35:00,109,1437,736,611,361,457,447,1034,979,592,995,1047,7,729,0,0,75,38,0,0,30,24,20,11,2,12,33,36,5,22,2,18,46,13,0,1,0,1,19,3,1,3,28,15,1,0
2020-01-01 07:40:00,107,1448,736,597,365,464,436,1016,987,518,1013,1037,7,696,0,0,56,32,0,0,27,18,35,27,14,17,35,121,6,23,1,18,48,11,1,2,1,0,18,6,2,2,32,16,4,0
2020-01-01 07:45:00,107,1455,735,592,373,465,441,1021,995,453,1030,1015,7,694,0,0,48,13,0,0,19,13,39,28,17,15,34,195,7,19,1,12,50,11,3,1,0,1,25,7,3,1,40,12,1,2
2020-01-01 07:50:00,111,1490,751,640,379,467,446,1049,1001,403,1053,1013,6,692,0,0,33,2,0,0,14,6,20,16,3,6,28,222,9,11,0,7,39,8,3,0,0,2,12,8,1,0,31,18,0,0
2020-01-01 07:55:00,116,1499,745,680,383,463,451,1011,980,364,1076,1018,4,686,0,0,27,0,0,0,6,3,13,64,0,3,20,189,54,12,0,3,25,4,3,0,0,2,6,10,0,1,23,55,1,0
2020-01-01 08:00:00,120,1519,756,628,387,467,455,911,959,343,1079,1016,4,684,0,0,15,1,0,0,7,3,7,164,0,0,11,144,181,9,0,0,15,13,0,1,0,0,6,6,0,1,15,73,0,0
2020-01-01 08:05:00,117,1555,786,548,385,466,497,788,941,333,1056,1005,5,688,0,0,8,23,0,0,16,7,4,239,0,0,8,98,278,6,2,0,8,45,0,3,0,0,3,13,0,0,7,62,0,0
2020-01-01 08:10:00,112,1541,760,485,370,467,580,683,877,333,1022,1023,5,683,0,0,3,149,0,0,29,58,6,235,0,0,3,51,263,2,17,0,3,72,0,5,0,0,1,57,0,0,8,97,0,0
2020-01-01 08:15:00,103,1393,744,408,318,466,587,615,801,329,1002,1087,5,702,0,0,0,408,0,0,39,196,24,176,1,0,2,25,229,0,69,0,2,62,0,9,0,0,0,46,0,0,5,147,0,0
2020-01-01 08:20:00,97,1143,763,350,263,457,538,568,741,311,909,1083,5,788,0,0,0,695,0,0,60,364,89,113,8,0,0,30,183,2,122,0,1,116,0,5,1,0,0,49,0,0,0,144,0,2
2020-01-01 08:25:00,89,907,759,313,217,442,498,547,669,289,749,1048,5,855,0,0,0,918,0,0,137,518,129,58,34,0,0,47,116,6,166,0,0,255,0,7,1,0,0,83,1,0,0,137,0,0
2020-01-01 08:30:00,79,713,698,301,199,414,423,569,598,255,584,1164,4,904,0,0,0,1110,0,0,230,618,106,17,71,0,0,76,69,14,168,1,0,326,0,10,0,1,6,124,2,2,0,143,0,1
2020-01-01 08:35:00,77,549,674,326,187,404,347,524,473,228,467,1310,3,1173,0,0,2,1118,0,0,336,599,90,4,148,3,1,83,48,22,126,23,0,282,2,2,1,0,63,93,2,12,0,196,0,2
2020-01-01 08:40:00,77,435,688,353,167,505,308,470,366,202,399,1268,6,1041,0,0,7,1203,0,0,475,610,76,1,204,5,3,87,67,22,79,91,1,185,38,2,0,0,181,54,1,77,0,232,0,14
2020-01-01 08:45:00,112,365,834,426,148,523,358,429,291,184,354,1041,14,1033,0,0,13,1126,0,0,573,559,60,2,186,6,17,71,104,36,38,190,4,113,131,0,3,1,229,27,1,194,7,182,1,14
2020-01-01 08:50:00,217,330,879,433,132,553,406,382,244,167,324,788,78,1033,0,0,16,1004,0,0,634,454,46,6,163,7,31,62,171,104,22,271,7,76,174,0,27,6,180,16,1,385,24,122,8,17
2020-01-01 08:55:00,313,311,787,423,146,601,428,341,223,157,308,603,196,726,0,0,18,1016,0,0,658,441,29,8,146,5,43,48,244,188,13,317,15,50,216,0,84,35,124,10,1,556,57,75,25,15
2020-01-01 09:00:00,432,307,642,458,222,544,417,308,223,163,302,461,479,836,0,0,15,943,0,0,714,186,17,7,120,2,47,38,252,209,7,294,15,29,249,0,132,58,105,17,2,562,75,45,49,17
2020-01-01 09:05:00,574,312,528,550,361,583,593,283,254,174,307,395,547,669,0,0,13,872,0,0,618,109,10,6,86,0,42,24,215,160,2,224,9,16,229,0,165,64,72,12,1,762,71,26,53,9
2020-01-01 09:10:00,692,314,437,637,491,532,636,260,285,186,308,348,807,642,0,0,11,695,0,0,639,62,5,5,62,0,39,14,159,128,1,160,13,9,254,0,175,20,56,8,0,784,72,13,36,5
2020-01-01 09:15:00,804,320,371,700,591,514,815,248,319,203,311,324,1144,738,0,0,7,413,0,0,530,15,1,5,40,0,27,7,99,96,0,104,9,5,225,0,162,21,36,1,0,703,64,6,18,4
2020-01-01 09:20:00,890,323,322,774,653,552,1069,238,354,212,318,319,1558,705,0,0,5,157,0,0,314,7,0,4,23,0,21,4,55,59,0,72,2,3,219,0,160,11,26,4,1,505,47,3,10,1
2020-01-01 09:25:00,973,330,292,807,691,561,1185,232,381,223,319,315,1933,563,0,0,1,25,0,0,198,3,0,2,15,0,12,2,29,67,0,50,3,1,237,0,147,12,27,2,1,310,43,2,5,1
2020-01-01 09:30:00,1081,332,288,843,713,472,1270,229,400,229,320,339,2277,369,0,0,0,6,0,0,113,2,0,1,8,0,7,1,13,66,0,36,3,0,243,0,141,15,25,0,0,118,37,1,1,1
2020-01-01 09:35:00,1200,333,292,882,726,361,1329,228,424,233,322,332,2480,264,0,0,0,2,0,0,44,1,0,0,4,0,4,0,7,48,0,27,4,0,199,0,139,4,23,0,0,61,26,0,1,0
2020-01-01 09:40:00,1263,333,298,913,740,263,1343,227,437,235,323,327,2670,208,0,0,0,0,0,0,26,0,0,0,2,0,3,0,3,27,0,15,6,0,143,0,140,1,15,0,0,16,23,0,0,0
2020-01-01 09:45:00,1285,333,308,933,747,186,1360,227,450,236,326,324,2818,180,0,0,0,0,0,0,9,0,0,0,1,0,2,0,0,11,0,10,4,0,94,0,122,1,11,0,0,7,15,0,0,0
2020-01-01 09:50:00,1283,333,314,942,751,138,1368,227,460,237,329,321,2947,167,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,6,2,0,56,0,97,0,6,0,0,0,10,0,0,0
2020-01-01 09:55:00,1272,333,316,945,754,111,1368,227,465,238,330,319,3044,162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,32,0,67,0,1,0,0,0,9,0,0,0
2020-01-01 10:00:00,1261,333,317,946,755,95,1368,227,470,238,331,319,3111,160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,18,0,43,0,0,0,0,0,4,0,0,0
2020-01-01 10:05:00,1258,333,317,946,757,85,1368,227,474,238,332,319,3154,160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,0,0,0,0,0,0,0,0,0
2020-01-01 10:10:00,1255,333,317,946,757,80,1369,227,474,238,332,319,3175,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0
2020-01-01 10:15:00,1252,333,317,946,757,77,1369,227,474,238,332,319,3188,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0
2020-01-01 10:20:00,1251,333,317,946,757,76,1369,227,474,238,332,319,3196,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
2020-01-01 10:25:00,1250,333,317,946,757,75,1369,227,474,238,332,319,3200,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
2020-01-01 10:30:00,1249,333,317,946,757,75,1369,227,474,238,332,319,3202,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2020-01-01 10:35:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3204,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-01-01 10:40:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 10:45:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 10:50:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 10:55:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 11:00:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 11:05:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 11:10:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 11:15:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 11:20:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 11:25:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 11:30:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 11:35:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 11:40:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 11:45:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 11:50:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 11:55:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 12:00:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 12:05:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 12:10:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 12:15:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 12:20:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 12:25:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 12:30:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 12:35:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 12:40:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 12:45:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 12:50:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 12:55:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 13:00:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 13:05:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 13:10:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 13:15:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 13:20:00,1248,333,317,946,757,75,1369,227,474,238,332,319,3205,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 13:25:00,1240,263,277,917,738,54,1352,170,433,204,257,292,3205,178,0,0,6,46,0,0,7,7,24,43,14,10,3,34,16,9,10,3,8,75,0,7,1,0,6,35,0,1,4,41,1,9
2020-01-01 13:30:00,1239,245,273,907,729,53,1357,155,421,192,239,319,3206,164,0,0,21,59,0,0,11,9,29,55,17,11,5,46,23,10,15,3,14,93,1,1,0,0,4,8,0,1,6,53,1,5
2020-01-01 13:35:00,1240,286,313,929,729,51,1373,188,424,191,244,385,3206,163,0,0,30,61,0,0,14,9,5,13,3,1,5,47,8,6,15,5,11,21,0,0,0,0,2,2,1,0,5,13,0,1
2020-01-01 13:40:00,1232,217,277,933,712,35,1349,133,378,164,189,340,3205,193,0,0,42,115,0,0,23,28,27,45,17,11,8,43,18,18,25,7,19,64,0,7,1,1,14,45,1,1,7,49,0,7
2020-01-01 13:45:00,1230,188,270,919,708,36,1343,104,365,155,171,356,3206,237,0,0,63,99,0,0,25,32,33,65,25,19,10,42,36,22,20,9,19,84,2,2,1,0,9,21,0,2,5,64,1,2
2020-01-01 13:50:00,1232,230,309,928,708,39,1355,136,363,152,181,416,3207,224,0,0,73,100,0,0,31,33,9,24,11,19,13,44,27,16,16,11,15,27,0,0,0,0,7,11,1,3,6,22,1,0
2020-01-01 13:55:00,1227,189,279,930,700,35,1347,98,336,136,137,366,3205,232,0,0,87,145,0,0,42,44,27,35,23,28,11,36,32,24,24,18,20,53,3,1,4,0,23,42,4,7,11,34,2,3
2020-01-01 14:00:00,1228,158,271,906,699,33,1342,81,326,127,123,357,3209,287,0,0,114,123,0,0,45,42,38,50,33,34,18,38,41,22,18,20,23,73,4,2,0,2,14,32,3,5,12,43,3,1
2020-01-01 14:05:00,1233,191,286,913,704,37,1354,103,325,124,121,410,3210,271,0,0,116,107,0,0,56,40,26,31,19,29,21,41,32,16,14,20,29,36,3,1,0,2,15,19,2,0,17,22,2,2
2020-01-01 14:10:00,1236,200,282,922,707,45,1361,114,327,125,127,403,3206,253,0,0,114,113,0,0,60,51,26,26,13,25,26,22,24,18,14,23,35,19,0,2,0,3,18,25,3,0,20,11,1,0
2020-01-01 14:15:00,1239,208,281,917,717,52,1367,119,336,134,140,392,3204,283,0,0,117,82,0,0,59,54,26,26,13,23,25,11,24,15,6,18,39,10,1,0,0,1,15,18,2,2,17,6,1,0
2020-01-01 14:20:00,1241,239,279,909,721,55,1366,134,344,139,157,394,3203,280,0,0,98,62,0,0,61,47,21,20,11,19,26,6,27,17,3,19,37,5,3,0,0,1,17,13,1,2,17,3,3,0
2020-01-01 14:25:00,1245,263,281,907,729,60,1381,147,351,148,176,380,3204,256,0,0,88,54,0,0,55,47,21,13,8,13,23,3,21,18,2,18,27,3,2,0,0,1,24,8,0,0,19,2,2,0
2020-01-01 14:30:00,1248,277,292,909,736,61,1383,158,360,158,193,367,3203,245,0,0,86,38,0,0,50,42,24,10,6,8,18,1,14,22,1,15,27,1,2,0,0,1,17,3,0,0,21,1,2,0
2020-01-01 14:35:00,1251,300,295,907,742,66,1385,169,370,165,203,360,3202,234,0,0,68,24,0,0,44,38,19,9,3,6,18,0,11,23,1,15,27,0,2,0,0,1,16,3,0,0,23,0,0,0
2020-01-01 14:40:00,1254,312,296,914,747,73,1386,181,381,171,220,351,3202,220,0,0,55,12,0,0,36,33,19,9,0,3,20,0,6,19,0,10,22,0,3,0,0,0,14,1,0,0,26,0,4,0
2020-01-01 14:45:00,1256,327,299,914,755,78,1391,188,393,176,230,350,3202,205,0,0,41,6,0,0,23,29,21,6,0,1,23,0,2,19,0,7,20,0,1,0,1,0,11,1,0,0,24,0,0,0
2020-01-01 14:50:00,1257,346,301,916,757,78,1384,201,407,183,242,348,3203,195,0,0,23,2,0,0,17,24,15,2,0,0,23,0,2,22,0,5,12,0,3,0,0,0,13,0,0,0,19,0,0,0
2020-01-01 14:55:00,1260,345,306,919,761,77,1384,210,417,191,250,343,3203,192,0,0,18,0,0,0,11,15,17,0,0,0,22,0,0,20,0,2,10,0,1,0,0,0,9,0,0,0,17,0,0,0
2020-01-01 15:00:00,1260,347,306,923,761,81,1381,216,426,199,254,340,3203,180,0,0,13,0,0,0,5,11,16,0,0,0,22,0,0,16,0,2,12,0,1,0,1,0,7,0,0,0,17,0,0,0
2020-01-01 15:05:00,1260,350,304,925,762,82,1378,227,434,206,260,335,3204,175,0,0,9,0,0,0,4,6,7,0,0,0,21,0,0,12,0,1,15,0,2,0,1,0,2,0,0,0,18,0,0,0
2020-01-01 15:10:00,1262,350,302,928,762,80,1377,232,443,213,266,333,3205,173,0,0,6,0,0,0,2,3,5,0,0,0,19,0,0,7,0,1,12,0,2,0,0,0,4,0,0,0,13,0,0,0
2020-01-01 15:15:00,1263,353,304,926,763,79,1376,234,452,221,275,334,3205,168,0,0,3,0,0,0,1,2,3,0,0,0,17,0,0,5,0,0,5,0,1,0,1,0,3,0,0,0,6,0,0,0
2020-01-01 15:20:00,1263,355,304,925,763,80,1375,237,456,227,278,331,3206,166,0,0,1,0,0,0,1,1,0,0,0,0,15,0,0,3,0,0,4,0,0,0,1,0,3,0,0,0,5,0,0,0
2020-01-01 15:25:00,1263,355,305,925,763,80,1375,237,458,232,280,329,3207,165,0,0,0,0,0,0,1,1,1,0,0,0,12,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,5,0,0,0
