,Bishan,CCK,Tampines,Woodlands,Tiong Bahru,Tuas,CBD,Punggol,Paya Lebar,Toa Payoh,Buona,Serangoon,Jurong,Town,Bishan->Serangoon,Serangoon->Bishan,Bishan->Woodlands,Woodlands->Bishan,Bishan->Toa Payoh,Toa Payoh->Bishan,Bishan->Buona,Buona->Bishan,Woodlands->CCK,CCK->Woodlands,CCK->Jurong,Jurong->CCK,Jurong->Tuas,Tuas->Jurong,Jurong->Buona,Buona->Jurong,Tiong Bahru->Serangoon,Serangoon->Tiong Bahru,Serangoon->Punggol,Punggol->Serangoon,Toa Payoh->Town,Town->Toa Payoh,Town->CBD,CBD->Town,Serangoon->Paya Lebar,Paya Lebar->Serangoon,CBD->Paya Lebar,Paya Lebar->CBD,Paya Lebar->Tampines,Tampines->Paya Lebar,Buona->Tiong Bahru,Tiong Bahru->Buona,Tiong Bahru->CBD,CBD->Tiong Bahru
2020-01-02 12:05:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:10:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:15:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:20:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:25:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:30:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:35:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:40:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:45:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:50:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 12:55:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 13:00:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 13:05:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 13:10:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 13:15:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 13:20:00,163,233,463,336,761,233,3215,340,312,73,1374,313,934,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 13:25:00,178,178,423,268,742,196,3218,268,277,51,1357,289,905,1243,0,0,8,48,0,0,6,4,20,43,12,10,4,37,15,6,5,2,9,72,0,4,3,0,6,24,0,7,4,40,7,11,0,0
2020-01-02 13:30:00,162,163,413,246,741,187,3221,244,270,52,1363,304,896,1241,0,0,17,62,0,0,14,4,28,55,15,12,5,46,21,10,8,2,13,96,0,2,0,0,7,8,2,10,6,50,1,3,0,0
2020-01-02 13:35:00,158,191,417,285,737,187,3229,251,314,51,1375,370,913,1241,0,0,27,65,0,0,16,4,9,12,5,2,5,46,7,9,10,3,9,26,1,0,0,0,2,0,4,4,4,10,1,0,0,0
2020-01-02 13:40:00,191,140,374,222,723,162,3229,195,277,35,1350,332,925,1236,0,0,45,120,0,0,21,16,21,46,17,6,10,38,18,19,17,4,17,62,0,4,2,1,9,26,5,20,8,45,5,7,0,0
2020-01-02 13:45:00,231,114,358,193,724,153,3227,173,262,34,1347,326,902,1233,0,0,60,102,0,0,25,20,27,61,27,20,12,39,39,19,17,8,20,87,0,3,1,1,9,20,5,23,8,63,4,3,0,0
2020-01-02 13:50:00,214,131,359,231,723,151,3244,183,305,39,1361,387,910,1234,0,0,71,100,0,0,28,23,12,20,16,21,13,41,35,15,17,8,19,29,2,0,0,1,7,7,4,7,6,23,1,2,0,0
2020-01-02 13:55:00,218,101,335,181,720,138,3238,140,279,31,1354,356,912,1232,0,0,85,146,0,0,34,32,31,38,22,26,9,34,33,23,18,14,23,53,2,2,3,0,21,36,8,13,11,31,11,6,0,0
2020-01-02 14:00:00,263,79,325,159,727,129,3233,125,268,34,1352,340,895,1232,0,0,100,121,0,0,40,24,41,55,30,34,13,36,39,23,14,18,24,77,2,1,1,2,19,21,10,22,13,40,12,7,0,0
2020-01-02 14:05:00,255,106,324,189,734,124,3241,124,288,42,1364,392,895,1235,0,0,101,107,0,0,41,24,25,34,18,28,20,40,31,20,10,14,26,39,2,0,1,3,11,17,8,16,16,22,7,6,0,0
2020-01-02 14:10:00,242,114,327,200,732,126,3246,129,279,46,1371,385,906,1238,0,0,107,116,0,0,39,32,20,24,16,23,26,21,24,23,9,15,36,20,3,1,1,4,16,15,11,14,23,11,5,4,0,0
2020-01-02 14:15:00,271,119,335,210,741,131,3242,140,281,46,1368,371,903,1245,0,0,110,82,0,0,40,28,21,23,17,20,30,11,22,24,6,11,36,10,5,0,0,2,17,12,14,15,22,5,11,3,0,0
2020-01-02 14:20:00,258,125,347,234,756,138,3242,160,287,49,1371,370,902,1252,0,0,101,61,0,0,41,31,23,18,14,21,27,6,24,19,3,7,34,5,0,0,0,2,10,8,13,8,19,3,8,3,0,0
2020-01-02 14:25:00,236,139,355,252,761,149,3239,173,287,57,1374,361,899,1254,0,0,94,52,0,0,38,28,22,11,10,17,27,3,21,19,2,6,35,3,1,0,0,2,17,5,11,5,22,2,5,6,0,0
2020-01-02 14:30:00,233,154,365,273,763,160,3234,193,294,62,1384,350,897,1257,0,0,83,35,0,0,33,20,18,10,5,10,24,1,14,22,0,8,29,1,1,0,0,2,13,4,10,2,25,1,5,5,0,0
2020-01-02 14:35:00,214,162,377,288,763,165,3230,208,296,66,1384,349,898,1259,0,0,69,23,0,0,27,19,21,13,3,6,28,0,10,21,0,8,25,0,1,1,0,2,10,2,11,0,28,0,7,6,0,0
2020-01-02 14:40:00,203,172,390,307,767,176,3226,222,296,72,1388,346,900,1262,0,0,52,15,0,0,15,15,23,9,1,4,23,0,6,24,0,8,23,0,1,0,0,1,6,1,9,0,29,0,4,4,0,0
2020-01-02 14:45:00,195,186,405,321,767,184,3223,233,298,74,1384,342,902,1263,0,0,40,8,0,0,8,14,20,3,0,3,23,0,3,26,0,7,20,0,0,0,1,1,9,1,6,0,23,0,3,4,0,0
2020-01-02 14:50:00,183,197,419,331,768,193,3222,245,303,76,1381,337,909,1264,0,0,31,4,0,0,4,12,17,2,0,1,20,0,1,24,0,4,20,0,1,0,0,0,4,1,7,0,15,0,1,3,0,0
2020-01-02 14:55:00,179,207,428,341,767,199,3222,253,303,77,1378,337,913,1265,0,0,20,1,0,0,1,9,11,2,0,0,22,0,1,19,0,1,18,0,0,0,0,2,3,0,5,0,13,0,1,2,0,0
2020-01-02 15:00:00,175,213,434,345,766,207,3223,265,304,78,1373,336,916,1267,0,0,14,0,0,0,1,7,8,2,0,1,22,0,0,14,0,1,10,0,0,0,0,0,2,0,3,0,13,0,0,0,0,0
2020-01-02 15:05:00,172,217,441,351,765,213,3220,271,301,80,1373,334,915,1267,0,0,10,0,0,0,0,3,4,1,0,1,24,0,0,8,0,1,8,0,0,0,0,0,2,0,5,0,12,0,0,1,0,0
2020-01-02 15:10:00,169,222,447,357,765,221,3219,275,301,80,1374,333,916,1267,0,0,5,0,0,0,0,2,1,0,0,0,22,0,0,1,0,1,6,0,0,0,0,0,2,0,4,0,10,0,0,0,0,0
2020-01-02 15:15:00,167,222,453,355,765,229,3218,279,304,80,1374,333,914,1267,0,0,3,0,0,0,0,1,5,0,0,0,17,0,0,0,0,1,5,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0
2020-01-02 15:20:00,168,223,457,353,766,237,3218,281,302,80,1374,331,913,1267,0,0,2,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0
2020-01-02 15:25:00,167,227,459,354,766,243,3218,284,303,80,1374,330,913,1267,0,0,1,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
2020-01-02 15:30:00,167,230,462,355,766,246,3218,286,303,80,1374,329,913,1267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-02 15:35:00,167,230,462,354,766,247,3218,287,303,80,1374,329,913,1267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-02 15:40:00,167,230,463,354,766,247,3218,288,303,80,1374,329,913,1267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 15:45:00,167,231,463,354,766,247,3218,288,303,80,1374,329,913,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 15:50:00,167,231,463,354,766,247,3218,288,303,80,1374,329,913,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 15:55:00,167,231,463,354,766,247,3218,288,303,80,1373,329,913,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-01-02 16:00:00,168,231,460,353,767,247,3201,288,301,80,1365,328,910,1262,0,0,0,0,0,0,0,4,1,0,0,1,1,0,1,3,1,0,0,0,0,2,3,5,0,2,7,0,0,3,1,4,0,0
2020-01-02 16:05:00,170,231,455,353,778,243,3152,288,299,82,1348,326,896,1239,0,0,0,0,0,0,2,12,1,0,0,4,2,4,11,12,4,0,0,0,0,14,14,11,0,1,30,0,1,8,4,5,0,0
2020-01-02 16:10:00,171,233,452,352,773,239,3109,286,308,95,1327,325,883,1228,0,0,1,1,0,0,3,21,0,0,0,8,2,8,21,22,9,0,0,2,0,14,8,18,0,1,48,0,1,8,5,18,0,0
2020-01-02 16:15:00,178,235,453,352,770,240,3086,286,330,102,1344,324,884,1237,0,0,2,1,0,0,4,23,0,1,0,8,1,8,16,21,12,0,0,2,0,8,1,6,0,5,40,0,1,3,1,15,0,0
2020-01-02 16:20:00,189,239,453,352,763,241,3077,286,343,99,1354,333,895,1230,0,0,4,1,0,0,5,21,0,2,0,7,1,4,6,19,11,0,0,0,0,13,0,1,0,10,21,1,5,0,3,11,0,0
2020-01-02 16:25:00,198,240,454,353,757,241,3071,286,339,104,1353,345,898,1222,0,0,9,1,0,0,3,17,0,3,0,10,3,0,2,21,8,0,3,0,0,9,0,1,0,12,13,2,10,0,5,7,0,0
2020-01-02 16:30:00,205,243,458,355,756,241,3069,286,331,105,1345,362,898,1218,0,0,13,0,0,0,3,11,0,3,0,13,4,0,4,22,3,0,8,0,0,5,0,1,0,9,10,1,11,0,2,5,0,0
2020-01-02 16:35:00,207,248,464,358,755,242,3068,289,330,99,1341,373,898,1216,0,0,18,0,0,0,2,11,0,2,0,16,4,0,3,21,0,0,11,0,0,3,0,0,0,2,6,0,11,0,0,2,0,0
2020-01-02 16:40:00,199,253,469,360,756,244,3066,294,328,98,1339,366,901,1215,0,0,28,0,0,0,1,10,1,3,0,15,4,0,1,15,0,0,16,0,0,1,0,0,1,1,4,0,10,0,1,0,0,0
2020-01-02 16:45:00,198,259,475,366,754,245,3064,300,329,96,1333,364,903,1214,0,0,31,0,0,0,1,9,1,5,0,12,4,0,1,9,0,0,13,0,0,1,0,0,0,0,3,0,7,0,0,3,0,0
2020-01-02 16:50:00,195,264,479,372,752,246,3064,310,328,95,1336,364,902,1214,0,0,30,0,0,0,0,6,1,5,0,10,6,0,0,3,0,0,7,0,0,0,0,0,0,0,3,0,5,0,2,1,0,0
2020-01-02 16:55:00,193,270,482,381,754,248,3060,313,328,94,1333,366,899,1214,0,0,26,0,0,0,0,4,1,2,0,7,7,0,0,4,0,0,4,0,0,0,0,1,1,0,3,0,4,0,0,1,0,0
2020-01-02 17:00:00,193,274,479,393,763,249,2991,317,327,94,1304,362,881,1196,0,0,16,1,0,0,0,14,1,1,0,9,7,0,11,16,7,0,3,0,0,12,7,24,0,2,25,1,2,5,7,6,0,0
2020-01-02 17:05:00,195,277,458,399,779,247,2817,313,316,106,1221,352,837,1142,0,0,11,1,0,0,0,42,3,1,0,17,9,5,43,49,21,2,7,4,0,41,37,61,4,7,93,2,5,28,21,27,0,0
2020-01-02 17:10:00,206,284,441,401,767,241,2640,311,334,142,1165,342,794,1099,0,0,10,3,0,0,2,68,3,0,0,25,9,14,70,79,49,2,5,9,0,51,53,75,5,8,160,6,6,40,26,55,0,0
2020-01-02 17:15:00,226,296,438,401,755,239,2566,314,414,170,1193,346,807,1090,0,0,14,5,0,0,4,81,1,1,0,26,9,17,49,70,59,3,1,6,0,63,21,38,2,11,153,7,6,25,18,55,0,0
2020-01-02 17:20:00,265,305,435,402,736,243,2527,315,473,197,1223,366,828,1068,0,0,18,4,0,0,8,89,1,6,1,30,8,13,15,66,54,3,2,1,0,56,4,10,0,34,110,4,19,12,6,43,0,0
2020-01-02 17:25:00,321,310,440,406,715,246,2492,315,474,210,1210,413,831,1031,0,0,30,4,0,0,8,77,1,11,2,44,10,4,7,79,41,1,7,0,0,46,1,2,0,37,85,6,43,4,7,29,0,0
2020-01-02 17:30:00,358,320,454,413,698,247,2469,317,465,210,1187,479,842,1007,0,0,48,2,0,0,7,61,1,15,1,48,14,1,7,79,13,1,19,0,0,26,0,1,0,33,63,4,56,0,10,24,0,0
2020-01-02 17:35:00,372,337,483,423,693,251,2455,322,453,195,1174,503,854,994,0,0,75,0,0,0,6,52,3,17,1,42,17,0,8,71,3,0,41,0,0,14,0,1,0,21,41,3,53,0,5,17,0,0
2020-01-02 17:40:00,385,345,510,436,686,256,2446,336,440,181,1168,503,861,989,0,0,100,0,0,0,4,35,4,23,1,38,23,0,6,59,1,0,51,0,0,6,0,0,0,15,27,5,47,0,3,10,0,0
2020-01-02 17:45:00,377,356,536,457,677,261,2441,363,433,169,1156,500,865,986,0,0,123,0,0,0,4,18,4,26,0,37,29,0,2,48,0,0,49,0,1,3,0,2,0,3,20,3,40,0,2,9,0,0
2020-01-02 17:50:00,356,366,557,492,673,268,2434,387,427,166,1149,501,867,988,0,0,130,0,0,0,3,11,3,21,0,31,34,0,0,38,0,0,36,0,0,1,0,1,0,0,16,1,36,0,0,7,0,0
2020-01-02 17:55:00,335,381,575,535,670,279,2422,411,427,163,1141,505,863,984,0,0,116,0,0,0,2,8,2,16,0,25,34,0,2,29,2,0,17,1,0,4,1,4,0,1,13,0,25,1,2,4,0,0
2020-01-02 18:00:00,326,391,579,574,697,286,2284,419,422,167,1100,496,826,934,0,0,94,2,0,0,2,23,1,9,0,30,32,4,29,31,13,0,13,4,0,35,19,40,3,3,60,0,17,14,12,9,0,0
2020-01-02 18:05:00,320,403,546,611,732,279,1892,418,404,203,917,479,717,814,0,0,66,5,0,0,6,85,4,5,0,49,35,23,102,101,57,2,15,10,0,79,81,124,4,14,213,4,19,54,47,61,0,0
2020-01-02 18:10:00,333,419,506,634,771,275,1470,416,441,267,802,478,589,727,0,0,43,10,0,0,11,154,7,3,0,62,41,38,174,171,102,3,13,16,0,113,98,145,7,19,367,14,15,90,43,113,0,0
2020-01-02 18:15:00,372,452,485,651,739,276,1244,419,591,335,830,485,582,688,0,0,35,12,0,0,16,195,5,4,0,54,44,42,157,168,129,4,10,14,0,129,55,91,6,36,347,17,19,80,38,144,0,0
2020-01-02 18:20:00,436,474,476,658,686,289,1102,423,526,390,909,534,604,623,0,0,44,12,0,0,19,219,3,13,1,68,42,25,86,173,131,5,13,6,0,129,27,40,4,82,458,16,43,45,32,134,0,0
2020-01-02 18:25:00,554,485,485,671,630,304,1012,428,570,425,914,654,618,551,0,0,60,9,0,0,19,205,1,24,2,97,40,12,41,203,93,4,27,1,0,105,7,18,4,47,452,20,49,19,31,109,0,0
2020-01-02 18:30:00,659,519,513,685,591,316,948,436,624,429,888,724,644,496,0,0,103,4,0,0,16,171,1,24,2,101,47,4,22,216,49,3,64,0,0,70,3,11,1,59,388,19,38,6,24,82,0,0
2020-01-02 18:35:00,695,551,533,707,555,329,923,455,665,415,844,782,675,467,0,0,154,2,0,0,14,152,4,30,2,99,56,2,18,206,20,2,98,0,0,40,0,1,4,65,291,13,52,1,21,57,0,0
2020-01-02 18:40:00,711,569,551,733,531,344,901,500,697,399,805,811,691,446,0,0,204,0,0,0,9,121,5,51,1,101,71,0,13,191,7,1,116,0,0,22,0,2,1,64,189,7,79,0,18,38,0,0
2020-01-02 18:45:00,723,597,585,778,521,363,880,553,697,384,775,826,704,439,0,0,242,0,0,0,6,80,3,57,0,103,76,0,8,163,1,1,126,0,0,9,0,3,1,56,106,5,98,0,7,24,0,0
2020-01-02 18:50:00,698,625,630,853,500,385,866,616,652,368,746,853,730,436,0,0,256,0,0,0,5,49,5,50,0,89,89,0,5,112,0,1,115,0,0,6,0,7,3,27,74,5,121,0,5,18,0,0
2020-01-02 18:55:00,655,664,682,937,487,414,851,679,653,363,728,854,720,439,0,0,249,0,0,0,2,32,8,39,0,72,98,1,1,81,0,1,99,0,0,3,1,2,1,11,42,2,114,1,3,11,0,0
2020-01-02 19:00:00,612,697,744,1024,487,436,799,729,628,361,695,852,697,418,0,0,214,2,0,0,2,30,7,22,0,84,89,3,7,61,3,1,82,2,0,10,13,14,3,5,50,1,85,7,10,14,0,0
2020-01-02 19:05:00,596,735,773,1094,501,467,627,772,625,371,626,838,637,361,0,0,166,3,0,0,2,42,11,9,0,86,73,7,44,69,21,1,60,6,0,30,41,65,1,11,106,2,57,23,21,20,0,0
2020-01-02 19:10:00,588,785,795,1151,518,501,476,806,632,397,556,845,588,339,0,0,118,6,0,0,2,66,13,3,0,64,56,11,66,87,36,3,35,5,0,41,46,56,2,6,165,3,37,34,22,40,0,0
2020-01-02 19:15:00,599,828,802,1195,511,514,380,829,702,423,560,846,580,307,0,0,76,7,0,0,2,83,10,4,0,47,55,11,46,80,48,4,17,3,0,57,31,35,5,11,156,5,33,28,15,55,0,0
2020-01-02 19:20:00,621,853,816,1235,501,531,308,838,752,458,565,849,586,272,0,0,41,5,0,0,3,97,10,8,1,44,45,9,28,75,51,7,13,3,0,54,16,23,3,29,121,11,35,16,17,50,0,0
2020-01-02 19:25:00,655,873,827,1249,484,553,267,845,762,477,559,897,587,243,0,0,38,4,0,0,2,91,10,10,2,46,33,4,17,80,33,7,15,1,0,47,5,9,1,45,91,12,46,8,19,46,0,0
2020-01-02 19:30:00,706,894,846,1259,483,567,240,851,748,481,551,949,596,220,0,0,45,1,0,0,1,77,10,12,1,45,27,2,10,82,19,5,27,0,0,30,2,3,0,44,64,7,49,5,7,34,0,0
2020-01-02 19:35:00,724,912,871,1268,459,576,227,860,731,478,542,990,605,203,0,0,63,0,0,0,2,61,7,16,1,45,28,0,5,78,7,4,47,0,0,20,0,0,0,34,45,8,45,2,6,30,0,0
2020-01-02 19:40:00,733,930,895,1282,447,586,213,878,714,471,534,1010,614,193,0,0,84,0,0,0,1,43,4,18,1,49,25,0,1,69,1,1,59,0,0,10,0,2,0,13,38,6,50,0,6,19,0,0
2020-01-02 19:45:00,721,944,916,1304,441,594,204,907,705,461,517,1011,619,189,0,0,103,0,0,0,1,32,2,20,0,41,34,0,0,63,1,0,57,0,0,6,0,2,0,6,31,2,52,0,3,11,0,0
2020-01-02 19:50:00,715,963,945,1329,437,604,195,937,708,453,501,1004,622,190,0,0,115,0,0,0,2,16,1,20,0,34,34,0,1,54,0,0,47,0,0,1,0,0,1,3,23,2,33,0,2,8,0,0
2020-01-02 19:55:00,697,968,968,1362,431,611,188,964,711,451,494,1001,629,189,0,0,111,0,0,0,1,10,3,19,0,31,38,0,1,39,0,0,34,0,0,0,1,1,0,1,17,1,21,0,0,7,0,0
2020-01-02 20:00:00,683,985,978,1398,422,628,178,984,709,449,485,1001,629,184,0,0,92,0,0,0,1,9,5,13,0,26,28,0,3,28,1,0,22,0,0,3,3,2,2,1,20,2,19,0,1,6,0,0
2020-01-02 20:05:00,677,997,987,1435,426,635,131,997,710,452,472,1000,610,172,0,0,66,2,0,0,1,10,6,5,0,30,23,3,16,25,6,0,14,1,0,7,7,11,0,2,38,2,15,2,2,5,0,0
2020-01-02 20:10:00,674,1014,993,1465,417,644,95,1005,714,458,462,996,600,166,0,0,40,2,0,0,0,14,5,2,0,28,16,5,20,21,11,0,13,1,0,6,11,15,1,0,49,0,15,4,5,13,0,0
2020-01-02 20:15:00,678,1033,999,1484,419,650,69,1010,735,460,471,992,595,165,0,0,22,2,0,0,1,19,5,0,0,17,16,6,12,18,14,0,10,1,0,7,9,9,0,3,40,0,13,3,2,11,0,0
2020-01-02 20:20:00,682,1044,1007,1492,415,654,52,1017,744,462,469,994,595,158,0,0,13,2,0,0,2,23,6,2,1,9,16,4,8,19,16,0,6,1,0,11,5,3,0,5,30,1,15,1,3,13,0,0
2020-01-02 20:25:00,690,1050,1012,1497,407,658,37,1020,744,468,468,1003,595,148,0,0,10,0,0,0,2,25,4,4,1,10,15,2,5,20,12,0,6,0,0,12,1,4,0,8,24,2,19,0,2,15,0,0
2020-01-02 20:30:00,694,1056,1022,1502,403,664,28,1023,740,473,468,1013,596,144,0,0,11,0,0,0,3,22,1,2,1,12,12,2,3,21,8,0,7,0,0,8,0,3,2,9,16,2,16,0,5,8,0,0
2020-01-02 20:35:00,701,1060,1031,1506,401,669,21,1026,740,472,462,1024,597,141,0,0,14,0,0,0,2,19,0,2,2,8,12,1,4,23,5,0,8,0,0,6,0,1,0,2,10,1,18,0,2,9,0,0
2020-01-02 20:40:00,703,1062,1038,1507,396,672,18,1030,736,472,460,1023,600,138,0,0,21,0,0,0,1,13,1,6,1,7,11,1,5,24,2,0,11,0,0,3,1,1,1,4,8,0,16,0,0,7,0,0
2020-01-02 20:45:00,706,1064,1049,1511,392,676,17,1034,736,471,459,1025,605,137,0,0,23,0,0,0,1,8,2,4,0,10,10,0,3,19,1,0,13,0,0,2,0,1,0,1,5,0,10,0,2,3,0,0
2020-01-02 20:50:00,703,1069,1054,1519,392,681,15,1041,735,468,456,1027,608,136,0,0,25,0,0,0,0,6,1,1,0,10,8,0,2,15,0,0,10,0,0,2,0,0,0,0,5,0,9,0,1,1,0,0
2020-01-02 20:55:00,700,1074,1059,1524,391,683,13,1047,734,468,450,1027,607,136,0,0,23,0,0,0,0,5,0,2,0,11,8,0,1,14,0,0,9,0,0,0,0,0,0,0,5,0,7,0,0,2,0,0
2020-01-02 21:00:00,696,1078,1063,1533,389,686,12,1051,734,467,448,1026,609,136,0,0,18,0,0,0,0,5,1,2,0,11,6,0,0,9,0,0,8,0,0,0,0,1,0,0,3,0,6,0,1,1,0,0
2020-01-02 21:05:00,696,1084,1066,1539,389,689,11,1056,735,466,447,1025,612,137,0,0,15,0,0,0,0,3,1,1,0,8,3,0,0,5,0,0,5,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0
2020-01-02 21:10:00,695,1090,1069,1545,388,691,10,1059,735,466,445,1027,611,137,0,0,9,0,0,0,0,3,1,0,0,4,4,0,0,4,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0
2020-01-02 21:15:00,696,1092,1069,1548,387,692,10,1061,737,466,445,1027,610,137,0,0,6,0,0,0,0,1,1,1,0,3,4,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2020-01-02 21:20:00,696,1094,1070,1552,387,692,9,1061,737,466,444,1027,610,137,0,0,2,0,0,0,0,0,0,1,0,3,5,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2020-01-02 21:25:00,695,1096,1070,1555,387,695,9,1062,737,466,444,1027,609,137,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2020-01-02 21:30:00,694,1097,1071,1555,387,696,9,1063,737,466,444,1028,609,137,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-01-02 21:35:00,694,1097,1072,1555,387,697,9,1064,736,466,444,1028,608,137,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-01-02 21:40:00,694,1097,1073,1555,387,699,9,1064,736,466,444,1028,608,137,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-02 21:45:00,694,1097,1074,1555,387,700,9,1064,736,466,444,1028,608,137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 21:50:00,694,1097,1074,1555,387,701,9,1064,736,466,444,1028,608,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 21:55:00,694,1097,1074,1555,387,701,9,1064,736,466,444,1028,608,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:00:00,694,1097,1074,1555,387,701,9,1064,736,466,444,1028,608,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:05:00,694,1097,1074,1555,387,701,9,1064,736,466,444,1028,608,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
